﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:4nIDWcUZWDrERMIxV4eJTX","Beraber Olsaydık","Yeis Sensura, Sehabe","İkinci Tekil Şahıs","1","1","268500","spotify:user:mrkaan888","2016-12-26T23:08:22Z"
"spotify:track:1EYb9cZfx1d4qUswLnbfn1","Dokunmam Farklı Tene","Yeis Sensura","Dokunmam Farklı Tene","1","1","253074","spotify:user:mrkaan888","2016-12-26T23:08:27Z"
"spotify:track:1yA4PWl627HrRHSWAs13Ur","Bazı Günler","Yeis Sensura","İkinci Tekil Şahıs","1","7","236339","spotify:user:mrkaan888","2016-12-26T23:08:32Z"
"spotify:track:4NgBpiVDCdDvpiV92QIekx","Hoşçakal","emre aydın","Kağıt Evler","1","3","226360","spotify:user:mrkaan888","2016-12-27T10:16:15Z"
"spotify:track:3UGOaN1izHxdsbqSaB0nHw","Buralar Yalan","emre aydın","Buralar Yalan","1","1","217586","spotify:user:mrkaan888","2016-12-27T13:11:37Z"
"spotify:track:77zdIGJi6xWPtgsEg4v2Xc","Bil Oğlum","Esat Kabaklı","Kirve Memi","1","7","297933","spotify:user:mrkaan888","2016-12-28T19:56:52Z"
"spotify:track:1T20SL3qOxQSc9ylPE6j36","Kendi Yolundan Şaşma","maNga","Kendi Yolundan Şaşma","1","1","198670","spotify:user:mrkaan888","2016-12-30T12:18:45Z"
"spotify:track:1brwdYwjltrJo7WHpIvbYt","Faded","Alan Walker","Faded","1","1","212626","spotify:user:mrkaan888","2017-01-02T03:35:56Z"
"spotify:track:4qmpN4MPYdAZ781ilxVatM","Manidar","Alex, Birce","Manidar","1","1","221231","spotify:user:mrkaan888","2017-01-03T15:36:00Z"
"spotify:track:13vDsPT8iBNkWfL7soarNl","Suspus","Ceza","Suspus","1","2","248786","spotify:user:mrkaan888","2017-01-05T15:08:16Z"
"spotify:track:6qLGmqg7yfTVotHvxVClZ8","Yerli Plaka","Ceza","Yerli Plaka","1","2","274693","spotify:user:mrkaan888","2017-01-05T15:08:23Z"
"spotify:track:70LAjEHXEbOXYeelApakRt","Milyon Farklı Hikaye","Ceza","Suspus","1","3","226305","spotify:user:mrkaan888","2017-01-05T15:08:49Z"
"spotify:track:4KC5Sxabr3wE3lNHoXg6RC","Her Aynada Farklı Kadın","Beste Kırmacı","Bu Köy Adam","1","7","212653","spotify:user:mrkaan888","2017-01-09T10:24:53Z"
"spotify:track:24hnGfqThYyQAGmAB3T0Yz","Ben Öyle Birini Sevdim Ki","Sertab Erener","Ben Öyle Birini Sevdim Ki","1","1","205543","spotify:user:mrkaan888","2017-01-11T21:45:41Z"
"spotify:track:0UGS2hUPmWNsJlKmbSr0Wv","Belalım","Sıla","Zülfü Livaneli 50. Yıl - Bir Kuşaktan Bir Kuşağa","1","3","294880","spotify:user:mrkaan888","2017-01-12T08:55:56Z"
"spotify:track:0VqF4h5Y5w7n5OEvNQA8Rm","Sebahat Abla","Müslüm Gürses, Sezen Aksu","Aşk Tesadüfleri Sever (Mucize ve Buluşma)","1","8","234521","spotify:user:mrkaan888","2017-01-12T08:56:53Z"
"spotify:track:6rWID4G0g3vGL4YGp7f2h6","Dudak","Edis","Dudak","1","1","223571","spotify:user:mrkaan888","2017-01-14T23:41:15Z"
"spotify:track:1xSaaUrsYL4OqoebHVtZov","Siyah (Esved)","Neyse","Neyse","1","7","221750","spotify:user:mrkaan888","2017-01-22T12:29:58Z"
"spotify:track:1TZgLyBgQY3lLcxnuSTLMn","Önemsiz","Malt","Arıza","1","9","200202","spotify:user:mrkaan888","2017-01-22T12:35:32Z"
"spotify:track:4ChhQZUFq2sqp4siVC5gv4","Halledebilirdik","Birileri","Bir İleri","1","6","305898","spotify:user:mrkaan888","2017-01-26T03:11:14Z"
"spotify:track:4LPmEobseV9N9PiHekExBe","Birileri Anlatsın Bana","Yedinci Ev","Şimdi","1","3","199036","spotify:user:mrkaan888","2017-01-26T03:11:57Z"
"spotify:track:4De4N7SEVhPcRKy9Ha3yGn","Ve Ben","Yaşlı Amca","Ve Ben","1","1","245194","spotify:user:mrkaan888","2017-01-26T03:57:14Z"
"spotify:track:6qCEAtYtUD17UEI6DiZdYc","Sana Dair","Tuna Kiremitçi, Gonca Vuslateri","Tuna Kiremitçi ve Arkadaşları","1","3","242645","spotify:user:mrkaan888","2017-01-26T16:26:18Z"
"spotify:track:1V4amHdSyHecmmLZr8hopp","Yoksun","Naz Ölçal","Yoksun","1","1","208375","spotify:user:mrkaan888","2017-01-26T16:26:33Z"
"spotify:track:5xEM5hIgJ1jjgcEBfpkt2F","Complicated","Avril Lavigne","Let Go","1","2","244506","spotify:user:mrkaan888","2017-01-26T16:28:44Z"
"spotify:track:00Mb3DuaIH1kjrwOku9CGU","Sk8er Boi","Avril Lavigne","Let Go","1","3","204000","spotify:user:mrkaan888","2017-01-26T16:28:49Z"
"spotify:track:5HbCnVLXRyZVxnreOPgJCK","Girlfriend","Avril Lavigne","The Best Damn Thing","1","1","216600","spotify:user:mrkaan888","2017-01-26T16:29:38Z"
"spotify:track:1rdreHH1v6kyrx2mFQvLR4","Here's to Never Growing Up","Avril Lavigne","Avril Lavigne","1","2","214320","spotify:user:mrkaan888","2017-01-26T16:29:42Z"
"spotify:track:4kxND2rbPDrdb7Sgoo1Fbh","When You're Gone","Avril Lavigne","The Best Damn Thing","1","5","240493","spotify:user:mrkaan888","2017-01-26T16:29:46Z"
"spotify:track:3qezUoOHmdQitRaVUWQBiz","Sabaha Kadar","Yaşlı Amca","Sabaha Kadar","1","1","205826","spotify:user:mrkaan888","2017-01-26T23:03:29Z"
"spotify:track:1eq1wUnLVLg4pdEfx9kajC","Rolling in the Deep","Adele","21","1","1","228093","spotify:user:mrkaan888","2017-01-28T12:44:13Z"
"spotify:track:5xdjUZ38D7z85oQGqBsmYd","Aşk Paylaşılmaz","Aydilge","Boxset (3 Albüm)","1","2","249213","spotify:user:mrkaan888","2017-01-29T16:57:02Z"
"spotify:track:5UzTtUZper0CphnqZYvsIu","Young And Beautiful","Lana Del Rey","Young And Beautiful","1","1","236053","spotify:user:mrkaan888","2017-01-29T22:42:18Z"
"spotify:track:6ZANrVuAMp2rpjhfbOuJly","Same Old Love","Selena Gomez","Revival (Deluxe)","1","4","229080","spotify:user:mrkaan888","2017-02-03T13:11:14Z"
"spotify:track:6kBp8w67thoYqTUOQVSGFg","Good For You","Selena Gomez, A$AP Rocky","Good For You","1","1","221560","spotify:user:mrkaan888","2017-02-03T13:11:21Z"
"spotify:track:7pJgjBf82BrUQ3z7HdQvW1","The Heart Wants What It Wants","Selena Gomez","For You","1","1","227360","spotify:user:mrkaan888","2017-02-03T13:11:27Z"
"spotify:track:25a9PONgB6kiqD3fMMllAR","Her sey Bitecek","Ayşe Saran","Ruyadan Kacis","1","10","258160","spotify:user:mrkaan888","2017-02-06T12:33:37Z"
"spotify:track:5xCqYbYQLyw9GhIqshYQbx","Aşılmaz Yollar","Şanışer, Sehabe","Otuzuncu Gün","1","7","256030","spotify:user:mrkaan888","2017-02-10T12:22:57Z"
"spotify:track:5cwXZkq7ZkkBPGobHTDINz","Geçemiyorum Serden","Şanışer","Onuncu Gün","1","3","297534","spotify:user:mrkaan888","2017-02-10T12:23:04Z"
"spotify:track:6NwBlVjqDUYZMfgfdq6w1p","Beni Affet Bu Gece","Cem Adrian","Şeker Prens ve Tuz Kral","1","3","303240","spotify:user:mrkaan888","2017-02-10T12:23:13Z"
"spotify:track:2Nw7SJPxBMbkQdTVPatSgR","Bikinisinde Astronomi (Bonus Trek)","Son Feci Bisiklet","Son Feci EP","1","7","181930","spotify:user:mrkaan888","2017-02-10T12:23:33Z"
"spotify:track:1wFrBgIshbX5gtY1cD2Hd8","Bu Kız","Son Feci Bisiklet","Vesaire","1","1","175493","spotify:user:mrkaan888","2017-02-10T12:23:38Z"
"spotify:track:11x7MWZpKB9uVPiQTsfJ3N","Seni Kaybettiğimde","Pera","En Güzel Mevsimim","1","2","266413","spotify:user:mrkaan888","2017-02-10T12:23:44Z"
"spotify:track:3GvLuAHBEa4E3qKQOS58Mg","Sadece","Kalben","Kalben","1","3","175996","spotify:user:mrkaan888","2017-02-10T12:23:49Z"
"spotify:track:1x86w8hZATvlEowbPGRNnn","Aşk İzi","Uğur Akyürek","Aşk İzi","1","1","274200","spotify:user:mrkaan888","2017-02-12T17:15:45Z"
"spotify:track:0Rxc3nWnaixMqOFbgVNir2","Pumped Up Anthem","Desi Dude, DJ Gangsta Rao","Desi Dude v DJ Gangsta Rao: Mixes & Mashes - EP","1","3","238837","spotify:user:mrkaan888","2017-02-14T17:59:40Z"
"spotify:track:21apG4mbUeXVWJMUpkKZ35","Olsun","Ahmet Şafak","Adam Gibi / Ah Be Yar","1","6","181933","spotify:user:mrkaan888","2017-02-15T15:18:12Z"
"spotify:track:3PkVHgsk3edHsxq1AWYB10","Remember","Sunset Sons","Very Rarely Say Die","1","3","199880","spotify:user:mrkaan888","2017-02-16T08:12:20Z"
"spotify:track:3mJoMKENgCvkIvFPud1pbx","Les passants","Zaz","Tea Time 2","1","3","212840","spotify:user:mrkaan888","2017-02-20T15:41:24Z"
"spotify:track:1COvXs6jaykXC73h9OSBVM","BO$$","Fifth Harmony","Reflection (Deluxe)","1","2","171413","spotify:user:mrkaan888","2017-02-20T22:02:45Z"
"spotify:track:6DHyZvuYBdJldMlDnHJzJT","Dualarım Yoluna","Harun Kolçak, Kubat","Çeyrek Asır","1","6","226730","spotify:user:mrkaan888","2017-02-21T21:07:10Z"
"spotify:track:3RpG624kCJmADd7Xjj8Ceq","Müptelayım Sana","Harun Kolçak, Umut Kuzey","Çeyrek Asır","1","14","218653","spotify:user:mrkaan888","2017-02-21T21:07:10Z"
"spotify:track:58zsLZPvfflaiIbNWoA22O","Human","Rag'n'Bone Man","Human (Deluxe)","1","1","200186","spotify:user:mrkaan888","2017-02-21T21:11:04Z"
"spotify:track:2UKkLqST2xWpK8n1b0Xr5Z","Return To Innocence","Enigma","The Cross Of Changes","1","3","255466","spotify:user:mrkaan888","2017-02-23T13:03:24Z"
"spotify:track:60tDcE1FnNDNgw0ykNYQQr","Flying High","Chip","Transition","1","3","192333","spotify:user:mrkaan888","2017-02-23T13:04:47Z"
"spotify:track:5m1QHyP0dpNmjtSfAxRaIz","Min-El Aşk ve Min-El Garaib","Can Bonomo","Aşktan ve Gariplikten","1","8","185500","spotify:user:mrkaan888","2017-02-23T13:12:41Z"
"spotify:track:762RnfMUMta9zT8KjvfbCU","Alive","Cellar Kid, Camilla Daum","Alive (feat. Camilla Daum)","1","1","229617","spotify:user:mrkaan888","2017-02-23T15:47:47Z"
"spotify:track:5FVd6KXrgO9B3JPmC8OPst","Do I Wanna Know?","Arctic Monkeys","AM","1","1","272394","spotify:user:mrkaan888","2017-02-23T20:07:00Z"
"spotify:track:2TlLmfPznS3dWWufnwMFJG","Sezenler Olmuş","Yeni Türkü","Şimdi Ve Sonra","1","7","213420","spotify:user:mrkaan888","2017-02-24T00:05:26Z"
"spotify:track:3yweOTl83UXwHv1lPqNpoT","Çökertme","Ayna","Mavi Şarkılar","1","9","262306","spotify:user:mrkaan888","2017-02-25T09:45:47Z"
"spotify:track:6snGAYqk7gXbXRti3OYnAr","Kahve İçtim Telveli","Ayna","Mavi Şarkılar","1","11","240760","spotify:user:mrkaan888","2017-02-25T09:54:43Z"
"spotify:track:1GNfmUZdShT2x553Z2QLtG","Kitaplarda Yazmayan","Sehabe, Yeis Sensura","Kitaplarda Yazmayan","1","1","192676","spotify:user:mrkaan888","2017-02-25T19:11:08Z"
"spotify:track:1teTKXDSxC4EroH1V6w8BF","Biri Seni Üzer Sense Herkesi","Sehabe, Yeis Sensura","Biri Seni Üzer Sense Herkesi","1","1","211333","spotify:user:mrkaan888","2017-02-25T19:11:20Z"
"spotify:track:7HyzPCLGkQ9sHPbpRbqRdc","Benim Ol Ya Da Git","Sehabe, Haşim Berk Acerçelik","Benim Ol Ya Da Git","1","1","203793","spotify:user:mrkaan888","2017-02-25T19:11:37Z"
"spotify:track:2DtW0DYHrIPUr9hK9LjXd7","Kuşlar Uçmayı Unutmaz","Sehabe, Yeis Sensura","Güneş Serisi","1","1","220868","spotify:user:mrkaan888","2017-02-25T19:12:05Z"
"spotify:track:431Q4COaRq7XHENSDEVuWC","İntihar","Sehabe","Güneş Serisi","1","3","207258","spotify:user:mrkaan888","2017-02-25T19:12:05Z"
"spotify:track:6M7Rb0ejEB5usx3nRBLsuG","Nazilli Şahidim","Sehabe","Güneş Serisi","1","13","262864","spotify:user:mrkaan888","2017-02-25T19:12:05Z"
"spotify:track:0xCxuYRkQduWVAffYgg01w","Terzi Mehmet","Sehabe","Güneş Serisi","1","14","212919","spotify:user:mrkaan888","2017-02-25T19:12:05Z"
"spotify:track:3M0fdDfUfG71IVmqFqSuw2","B1R","Hayki","B1R","1","1","242625","spotify:user:mrkaan888","2017-02-26T17:07:12Z"
"spotify:track:3USRX7yXbqUALIlMKnrkS4","Walking On Air","Anise.K, Snoop Dogg, Bella Blue","Walking On Air","1","1","228809","spotify:user:mrkaan888","2017-02-27T11:02:46Z"
"spotify:track:4XEg3099wm0VG3CHgpdbjA","Chemistry","Klyde","Chemistry","1","1","195217","spotify:user:mrkaan888","2017-02-27T15:44:45Z"
"spotify:track:7za2a3Rc0rMLm1yrNAyygq","Söyle","Seksendört","Akiyor Zaman","1","6","199986","spotify:user:mrkaan888","2017-03-01T07:13:54Z"
"spotify:track:7bSfBPCHSg2gyh4brmLme6","Hayir Olamaz","Seksendört","Akiyor Zaman","1","1","204333","spotify:user:mrkaan888","2017-03-01T07:14:27Z"
"spotify:track:6lj3qUG2PIVJlonEXqXqi4","Bugün Benimsin","Murat Kekilli","Gümüş Teller","1","5","310920","spotify:user:mrkaan888","2017-03-01T10:17:26Z"
"spotify:track:0FK9EilG3BCtFKXcltihd0","İstemem Söz Sevmeni","Ferman Akgül","İstemem Söz Sevmeni","1","1","212018","spotify:user:mrkaan888","2017-03-01T11:31:06Z"
"spotify:track:5VAB7HMYVPgjpZZ1U9vghL","Bekledim","Karsu","Colors","1","10","268309","spotify:user:mrkaan888","2017-03-04T06:58:33Z"
"spotify:track:2YNlv09T8gD5uaiFETdkfD","İki Aşk","Teoman, İrem Candar","İki Aşk","1","1","187203","spotify:user:mrkaan888","2017-03-04T07:01:44Z"
"spotify:track:6V3q2IQsbOdt6GP8OySW2j","Bu Memleket Bizim","Grup Yorum, Suavi","Feda","1","6","295125","spotify:user:mrkaan888","2017-03-05T22:49:06Z"
"spotify:track:1bFnC4lsGcp1w2JcoxE7Ha","Drama Köprüsü","Grup Yorum","Ruhi Su","1","17","228500","spotify:user:mrkaan888","2017-03-05T22:49:13Z"
"spotify:track:0B0aLTYHsQdjmvxy8CgFR9","Zahit Bizi Tan Eyleme","Grup Yorum","Ruhi Su","1","15","284500","spotify:user:mrkaan888","2017-03-05T22:49:20Z"
"spotify:track:3PAAraURTeoxX4XOF7F2zU","Sevda Türküsü","Grup Yorum","Cesaret","1","10","294939","spotify:user:mrkaan888","2017-03-05T22:49:24Z"
"spotify:track:45nngsMYFczxyVefR3CT0X","Bir Görüş Kabininde...","Grup Yorum","Destan","1","16","157709","spotify:user:mrkaan888","2017-03-05T22:49:30Z"
"spotify:track:0YGqRrsJVSQ70DtMOTerHK","Fırtınam","Piiz","Fırtınam","1","1","243295","spotify:user:mrkaan888","2017-03-06T23:15:26Z"
"spotify:track:5UsW4W8VgHrRLDzXQ9XSpt","Chainsaw","Nick Jonas","Last Year Was Complicated","1","4","199520","spotify:user:mrkaan888","2017-03-07T07:57:17Z"
"spotify:track:4nVBt6MZDDP6tRVdQTgxJg","Story of My Life","One Direction","Midnight Memories (Deluxe)","1","2","245493","spotify:user:mrkaan888","2017-03-07T22:08:13Z"
"spotify:track:6aGjEZ7kq3YXgD0EDt80O5","Live While We're Young","One Direction","Take Me Home: Yearbook Edition","1","1","200186","spotify:user:mrkaan888","2017-03-07T22:08:44Z"
"spotify:track:72C7aUQECOhNtnD0AC36ua","They Don't Know About Us","One Direction","Take Me Home: Yearbook Edition","1","12","201693","spotify:user:mrkaan888","2017-03-07T22:08:58Z"
"spotify:track:2afCBiru10AFckfOa49wIa","You & I","One Direction","Midnight Memories (Deluxe)","1","5","237933","spotify:user:mrkaan888","2017-03-07T22:09:13Z"
"spotify:track:0PlFmJlfungRs3oOJFjvKA","Monster (feat. Meg & Dia)","HeDLesS, Meg & Dia","HeDLesS 2009-2013","1","56","240250","spotify:user:mrkaan888","2017-03-07T22:15:45Z"
"spotify:track:16pwlVsypm4aDKMhXdOuXg","Animals","Maroon 5","V (Deluxe)","1","2","231013","spotify:user:mrkaan888","2017-03-07T22:16:40Z"
"spotify:track:5lVOgOFjfrdMAEXPzlh1ug","Dırdır","Ferman Akgül, Pascal Nouma","Dırdır","1","1","239615","spotify:user:mrkaan888","2017-03-08T00:12:29Z"
"spotify:track:3fdArOZofrfidJQTbQwcYP","The Final Countdown","Van Canto","Dawn of the Brave (Deluxe Edition)","1","5","295440","spotify:user:mrkaan888","2017-03-09T15:59:56Z"
"spotify:track:2xirZKFWVrWiStflf4yYzd","S.O.S","Indila","Mini World","1","4","272760","spotify:user:mrkaan888","2017-03-13T13:04:06Z"
"spotify:track:6fhApGZALHXQ5AMrUeQgI3","Dernière danse","Indila","Mini World","1","1","213493","spotify:user:mrkaan888","2017-03-13T13:07:09Z"
"spotify:track:40fFIhxeyfZa1o29VLTdU8","Yatağın Soğuk Tarafı","Kolpa","Yatağın Soğuk Tarafı","1","3","249010","spotify:user:mrkaan888","2017-03-15T21:38:42Z"
"spotify:track:09qatnpNKTlg4fc12NyMLg","Dönmüyorsun","Sertab Erener","Sade","1","1","203293","spotify:user:mrkaan888","2017-03-15T23:10:20Z"
"spotify:track:51e79Rp4vHbiPYeVMLu8Kt","Sorma","Ayşegül Aldinç","Sorma / Benden Söylemesi","1","4","233280","spotify:user:mrkaan888","2017-03-20T07:36:23Z"
"spotify:track:1QrCVLcvQLDLnXa72BcA5S","İstanbul Beyefendisi","Yaşlı Amca","İstanbul Beyefendisi","1","1","233352","spotify:user:mrkaan888","2017-03-20T10:40:29Z"
"spotify:track:6ubagaKxDKLsm52vKF58Zn","Bize Susmak Yakışır - Öfke","Model","Levlâ'nın Hikâyesi","1","2","233284","spotify:user:mrkaan888","2017-03-21T23:09:16Z"
"spotify:track:5fzsYCIHqSqEnmoY16zNc5","Shooting Stars","Bag Raiders","Bag Raiders","1","3","235813","spotify:user:mrkaan888","2017-03-22T07:12:25Z"
"spotify:track:1E0LK23ccJz0ammEZEL8zp","Sen Gülmeden","Bertuğ Cemil","Issız","1","5","258078","spotify:user:mrkaan888","2017-03-22T10:26:17Z"
"spotify:track:2qCq58lOBdLZKNGk6Zpkvm","Affet","Müslüm Gürses","Aşk Tesadüfleri Sever (Mucize ve Buluşma)","1","3","279475","spotify:user:mrkaan888","2017-03-22T10:37:55Z"
"spotify:track:5g2gVlkFIUb49BZSCrfQqD","Denize Bıraksam","Göksel","Sen Orda Yoksun","1","11","214144","spotify:user:mrkaan888","2017-03-22T10:38:03Z"
"spotify:track:37FCIJdagDnJ2N3bigKhI2","Sen Ona Aşıksın - Kabullenme","Model","Levlâ'nın Hikâyesi","1","5","229496","spotify:user:mrkaan888","2017-03-22T10:38:06Z"
"spotify:track:5PjTvMAXR40lrnGS4dbZGe","Nerdesin","Gece Yolcuları","Gece Yolcuları 2","1","1","229213","spotify:user:mrkaan888","2017-03-22T10:38:11Z"
"spotify:track:3tMAhCqsQrZP0zdtDVTfWm","Ya Evde Yoksan","maNga","Orhan Gencebay ile Bir Ömür, Vol.1","1","14","244642","spotify:user:mrkaan888","2017-03-22T18:46:13Z"
"spotify:track:5eTpNGPWRk7TDGYQXZYUmS","Bir Araya Gelemeyiz","Athena","Orhan Gencebay ile Bir Ömür, Vol.1","1","2","283781","spotify:user:mrkaan888","2017-03-22T18:46:27Z"
"spotify:track:0bTV1eMQO1HvYjzOZOv1e4","Gönül","Duman","Orhan Gencebay ile Bir Ömür, Vol.1","1","7","280114","spotify:user:mrkaan888","2017-03-22T18:46:44Z"
"spotify:track:5TXf2XLpamuB1Xwz4Kc7v5","Yarabbim","Orhan Gencebay","Yarabbim","1","1","304226","spotify:user:mrkaan888","2017-03-22T18:47:43Z"
"spotify:track:3N5AZtKJALZZDHT4On8Ebx","Haydi Söyle","Kalben","Kalben","1","11","166048","spotify:user:mrkaan888","2017-03-22T18:49:20Z"
"spotify:track:05X7vcI10qNE7WxTavmYNJ","Ah Bu Ben","Mazhar Alanson","Türk Lokumuyla Tatlı Rüyalar","1","3","242226","spotify:user:mrkaan888","2017-03-23T09:15:33Z"
"spotify:track:6SC9DUmZnaNyrmARkM0wu5","Running Home to You","Bee Caves","Animals With Religion","1","1","235264","spotify:user:mrkaan888","2017-03-24T01:46:20Z"
"spotify:track:4lEYz51YKJ8BgHb0ypD5sx","Lost It to Trying - Radio Edit","Son Lux","Best of Kitsuné America","1","13","210466","spotify:user:mrkaan888","2017-03-24T11:19:05Z"
"spotify:track:5kolvcpcp5LeyNU6mSWvMY","Düş Sırtında","Ferman Akgül, Iskender Paydas","Yürüyorum İçimde","1","4","225800","spotify:user:mrkaan888","2017-03-24T15:16:24Z"
"spotify:track:2nLi8ZuayaJH56FjMYYzoR","Elfida","Haluk Levent","Akşam Üstü","1","2","333640","spotify:user:mrkaan888","2017-03-25T07:32:11Z"
"spotify:track:26uRvcObPVDkwPd9SO7Ew0","Aşkın Mapushane","Haluk Levent","Kral Çıplak","1","1","304826","spotify:user:mrkaan888","2017-03-25T07:33:19Z"
"spotify:track:0olU7rpZOlDAOnTUTO7TIS","Anlasana","Haluk Levent","Mektup","1","8","288626","spotify:user:mrkaan888","2017-03-25T07:33:30Z"
"spotify:track:2v4uSzHOVxWII79D2JBL7C","Dağlar","Haluk Levent","Kral Çıplak","1","3","334133","spotify:user:mrkaan888","2017-03-25T07:33:48Z"
"spotify:track:2mwCk42hjSzBV7TgdeUd0z","Yollarda Bulurum Seni","Haluk Levent","Bu Ateş Sönmez","1","1","269160","spotify:user:mrkaan888","2017-03-25T07:33:55Z"
"spotify:track:4gjKT34QGkDSU5S45NjIWz","Zifiri","Haluk Levent","Karagöz Ve Hacivat","1","1","350666","spotify:user:mrkaan888","2017-03-25T07:35:00Z"
"spotify:track:05mt3H7jvxyDO03ICrEyFX","Yeterki","Haluk Levent","Arkadaş","1","4","179893","spotify:user:mrkaan888","2017-03-25T07:40:05Z"
"spotify:track:3uIxZQ8LCHDTiYoCNU9yLK","Türkiyem","Haluk Levent","Arkadaş","1","10","246453","spotify:user:mrkaan888","2017-03-25T07:40:15Z"
"spotify:track:7fWLoP9IXAzNk62duNNhPq","Sevenler Ağlarmış","Haluk Levent","Bir Gece Vakti","1","2","227066","spotify:user:mrkaan888","2017-03-25T07:41:59Z"
"spotify:track:33TNc3e58DCwdMLshPVgP3","Akdeniz Akşamları","Haluk Levent","Mektup","1","7","281506","spotify:user:mrkaan888","2017-03-25T07:42:58Z"
"spotify:track:4QPFJ2Lf9fwc40S397iDKW","Zor Aşk","Haluk Levent","Bir Erkeğin Günlüğü","1","2","256480","spotify:user:mrkaan888","2017-03-25T07:43:45Z"
"spotify:track:3MIPPyYCWvNiNBJXieKGkk","Sensiz Yaşayabilmirem (Yandırdın Kalbimi)","Haluk Levent","Annemin Türküleri","1","1","219746","spotify:user:mrkaan888","2017-03-25T07:45:11Z"
"spotify:track:5buDqGVokOMTK6pcPBBNQz","Çemberimde Gül Oya","Haluk Levent","Annemin Türküleri","1","2","166186","spotify:user:mrkaan888","2017-03-25T07:45:17Z"
"spotify:track:0yqn9yNqu5ZrgoeloXeHzK","Karadır Kaşların","Haluk Levent","Annemin Türküleri","1","3","270600","spotify:user:mrkaan888","2017-03-25T07:45:23Z"
"spotify:track:2uBxA9CsiC12Ih7iJBc9NF","Haydar","Haluk Levent","Annemin Türküleri","1","4","297800","spotify:user:mrkaan888","2017-03-25T07:45:28Z"
"spotify:track:3kg7nhh68QC8JVkQXTPDfe","Drama Köprüsü","Haluk Levent","Annemin Türküleri","1","9","268986","spotify:user:mrkaan888","2017-03-25T07:45:37Z"
"spotify:track:5ZVqZ4Aj6ykx3TBaqwj9gV","Kır Papatyası","Bahadır Sağlam","Mavi","1","2","232346","spotify:user:mrkaan888","2017-04-24T22:30:23Z"
"spotify:track:5VCzYSWh6P7Q6D1FNMBgf3","Gidiyor Gibiyim","Bahadır Sağlam","Mavi","1","1","253106","spotify:user:mrkaan888","2017-04-24T22:30:30Z"
"spotify:track:4Lxo85WV35D46plJvewWj0","Zaten Kırılmış Bir Kızsın","Bağzıları","Bize Kalsın","1","4","298587","spotify:user:mrkaan888","2017-04-28T07:32:13Z"
"spotify:track:54jc7mPOem57eSJM44nGF0","1944 (Ukraine Eurovision Entry 2016) - Originally performed by Jamala","2016 Dynamo Hitz","1944 (Ukraine Eurovision Entry 2016)","1","1","184032","spotify:user:mrkaan888","2017-05-01T08:29:58Z"
"spotify:track:6n7CEaECHbDo4J00iVx0Gh","İhanetten Geri Kalan","Sezen Aksu","Biraz Pop Biraz Sezen","1","3","216830","spotify:user:mrkaan888","2017-05-01T08:30:56Z"
"spotify:track:1SOglEcILSIycGy3DRGQl3","Mavi Duvar","Haramiler","Alın Yazısı","1","6","247960","spotify:user:mrkaan888","2017-05-01T08:31:48Z"
"spotify:track:46X0rddXGD4C5CJOBmHQqD","Tamirci Çırağı","Cem Karaca, Dervişan","Anısına, Vol. 2","2","7","298253","spotify:user:mrkaan888","2017-05-01T08:32:19Z"
"spotify:track:3U1930710e5U4pZB7MAEcr","Islak Islak","Cem Karaca","Nerde Kalmıştık","1","2","290795","spotify:user:mrkaan888","2017-05-01T08:32:28Z"
"spotify:track:2cT8e4PKSh5NVPgZVyVeg6","Oh Be","Cem Karaca","Yiyin Efendiler","1","7","254626","spotify:user:mrkaan888","2017-05-01T08:37:44Z"
"spotify:track:0g7y8WQ5pKpeuszl4ESkJF","Yiyin Efendiler","Cem Karaca","Yiyin Efendiler","1","6","271240","spotify:user:mrkaan888","2017-05-01T08:37:50Z"
"spotify:track:7GPnqGFJcMkwDKNPRiuYgD","Üryan Geldim","Cem Karaca","Ölümsüzler, Vol. 3","1","8","255626","spotify:user:mrkaan888","2017-05-01T08:38:13Z"
"spotify:track:1OXIjx0VL8ecPQSMkWLlsR","Obur Dünya","Cem Karaca, Moğollar","2.2.1973 Ankara","1","7","96119","spotify:user:mrkaan888","2017-05-01T08:38:35Z"
"spotify:track:6WrjDQY0pLCRYWMXgQLD1j","Bu Son Olsun","Cem Karaca","Bu Son Olsun","1","1","166000","spotify:user:mrkaan888","2017-05-01T08:39:21Z"
"spotify:track:5B4Us3OwH6qU5YRiSHwCkC","Demedim Mi","Cem Karaca","Bu Son Olsun","1","7","183000","spotify:user:mrkaan888","2017-05-01T08:39:30Z"
"spotify:track:1RJYKqeupQ4N5SCJStwwSN","Hoş Geldin Kadınım","Cem Karaca","Bu Son Olsun","1","11","196613","spotify:user:mrkaan888","2017-05-01T08:39:36Z"
"spotify:track:73KZof2xmkCCkuJ81dYCzn","Tamirci Çırağı","Cem Karaca","Bir Devrimdi","1","1","298560","spotify:user:mrkaan888","2017-05-01T08:39:47Z"
"spotify:track:5jAwF1RnKiADMI4GWFVxd5","Nem Kaldı","Cem Karaca","Bir Devrimdi","1","5","255466","spotify:user:mrkaan888","2017-05-01T08:39:56Z"
"spotify:track:3JaU4CXMZSDM2a2EgJotGf","Üryan Kaldım","Cem Karaca","Bir Devrimdi","1","7","259666","spotify:user:mrkaan888","2017-05-01T08:40:02Z"
